"Invalid UI Component element name: ''","Nom d’élément du composant UI invalide : ''"
"Invalid URL '%value%'.","URL invalide '%value%'."
"Invalid XML","XML invalide"
"Invalid XML-file: %1%2%3","Fichier XML invalide: %1%2%3"
"Invalid XML: Detected use of illegal DOCTYPE","XML invalide : détection d’une utilisation illégale de DOCTYPE"
"Invalid XML in file %1:\n%2","XML invalide dans le fichier %1 : n%2"
"Invalid [%1] $%2 type in %3::%4. It must be compatible with %5","[%1] invalide. Type $%2. Contenu dans %3::%4. Doit être compatible avec %5"
"Invalid [%1] $%2 type in %3::%4. It must be compatible with \\Closure","[%1] invalide. Type $%2. Contenu dans %3::%4. Doit être compatible avec \\Closure"
"Invalid address id %1","L’identifiant de l’adresse %1 est invalide"
"Invalid alias, already exists in joint attributes","Alias invalide, déjà utilisé dans les attributs de jointure"
"Invalid amount for capture.","Montant de collecte invalide."
"Invalid amount for refund.","Montant invalide pour le remboursement."
Invalidated,Invalidé
"Invalid attribute %1","Attribut invalide: %1"
"Invalid attribute identifier for filter (%1)","Identificateur d’attribut invalide pour le filtre (%1)"
"Invalid attribute name: %1","Nom d’attribut invalide : %1"
"Invalid attribute requested: %1","Attribut invalide: %1"
"Invalid attribute type","Type d’attribut invalide"
"Invalid backend model specified: ","Model Backend invalide : "
"Invalid backend model specified: %1","Model Backend invalide : %1"
"Invalid behavior token for %1","Jeton de comportement invalide pour %1"
"Invalid block type","Type de bloc invalide"
"Invalid block type: %1","Type de bloc invalide: %1"
"Invalid bucket type","Type bucket invalide"
"Invalid carrier: %1","Transporteur invalide : %1"
"Invalid character encountered in increment ID: %1","Caractère invalide trouvé dans l’ID d’incrément: %1"
"Invalid confirmation token","Confirmation de permission Invalide"
"Invalid connection","Connexion invalide"
"Invalid constructor argument(s) in %1","Argument(s) du constructeur invalide(s) dans %1"
"Invalid cookie lifetime: %1","Durée de vie du cookie invalide : %1"
"Invalid cookie path","Chemin du cookie invalide"
"Invalid cron expression, expecting 'from-to' structure: %1","Expression du CRON invalide, structure ""de-à"" attendu : %1"
"Invalid cron expression, expecting 'match/modulus': %1","Expression du CRON invalide, ""valeur/modulo"" attendu : %1"
"Invalid cron expression, expecting \'from-to\' structure: %1","Expression du CRON invalide, structure ""de-à"" attendu : %1"
"Invalid cron expression, expecting \'match/modulus\': %1","Expression du CRON invalide, ""valeur/modulo"" attendu : %1"
"Invalid cron expression, expecting numeric modulus: %1","Expression du CRON invalide, modulo numérique attendu : %1"
"Invalid cron expression: %1","Expression du CRON invalide : %1"
"Invalid customer address id %1","Adresse client id %1 invalide"
"Invalid customer id %1","L’identifiant de client %1 est invalide"
"Invalid custom option maximum characters value.","Nombre de caractères d’option personnalisée invalide."
"Invalid custom option price.","Option prix personnalisée invalide."
"Invalid custom option sort order.","Tri option personnalisée invalide."
"Invalid custom option store.","Option personnalisée invalide."
"Invalid custom option type.","Type option personnalisée invalide."
"Invalid custom option value price.","Valeur prix option personnalisée invalide."
"Invalid custom option value sort order.","Valeur tri option personnalisée invalide."
"Invalid data","Données invalides"
"Invalid data provided","Données invalides"
"Invalid data provided for linked products","Données de liaison produits invalides"
"Invalid data provided for tier_price","Données invalide pour tier_price (prix palier)"
"Invalid date","Date invalide"
"Invalid date specified","Date invalide"
"Invalid default date","Date par défaut non valide"
"Invalid default decimal value","Valeur décimale par défaut non valide"
"Invalid discount amount.","Montant de remise invalide."
"Invalid domain name: %1","Nom de domaine invalide : %1"
"Invalid download link type.","Le type de lien de téléchargement est invalide."
"Invalid entity_type specified: %1","entity_type invalide : %1"
"Invalid entity supplied","Entité invalide"
"Invalid entity supplied: %1","L’entité est invalide : %1"
"Invalid entity type","Type d’entité invalide"
"Invalid export type supplied for grid export block","Le type d’exportation est invalide"
"Invalid field dataType attribute value","Valeur d’attribut du champ dataType incorrecte"
"Invalid field handler attribute value","Valeur de l'attribut du gestionnaire de champ non valide"
"Invalid field type","Type de champ invalide"
"Invalid file format.","Format de fichier invalide."
"Invalid file transfer mode","Mode de transfert de fichier invalide"
"Invalid file upload attempt","Import de fichier non valide"
"Invalid file upload attempt.","Import de fichier non valide."
"Invalid foreign key","Clé étrangère invalide"
"Invalid format.","Format invalide."
"Invalid format of children: %1","Format de l’enfant invalide: %1"
"Invalid format of group '%1': %2","Format du groupe '%1' invalide : %2"
"Invalid form type.","Type de formulaire invalide."
"Invalid handler attribute value","Valeur du gestionnaire d’attribut invalide"
"Invalid header provider","Fournisseur d’en-tête invalide"
"Invalid image file type.","Type de fichier image invalide."
"Invalid input","Saisie invalide"
"Invalid item option format.","Format d’option d’élément invalide."
"Invalid joint fields","Champs de jointure invalides"
"Invalid layout update handle","Mise à jour du layout invalide"
"Invalid link type.","Type de produit téléchargeable invalide."
"Invalid login or password.","Identifiant ou mot de passe invalide."
"Invalid method %1::%2","Méthode invalide %1::%2"
"Invalid method %1::%2(%3)","Méthode invalide %1::%2(%3)"
"Invalid method: %1","Méthode invalide : %1"
"Invalid method signature. Detected extra parameters in %1::%2","Signature de méthode invalide. Paramètres additionnels détectés dans %1::%2"
"Invalid method signature. Invalid method parameters count in %1::%2","Signature de méthode invalide. Nombre de paramètres additionnels invalide dans %1::%2"
"Invalid name of tax class specified.","Le nom de la classe de taxe est invalide."
"Invalid option id %1","Option id %1 invalide"
"Invalid parent block for this block","Block parent invalide pour ce block"
"Invalid password length","Longueur du mot de passe invalide"
"Invalid password reset token.","Jeton de réinitialisation de mot de passe invalide."
"Invalid path","Chemin invalide"
"Invalid path: %1","Chemin invalide: %1"
"Invalid product data: %1","Données de produit invalides : %1"
"Invalid product id. Should be numeric value greater than 0","ID produit invalide. Doit être une valeur numérique plus grande que 0"
"Invalid provider attribute value","Valeur d’attribut fournisseur non valide"
"Invalid query","Requête invalide"
"Invalid regular expression: ""%1"".","L’expression régulière ""%1"" est invalide."
"Invalid request format","Format de requête invalide"
"Invalid rollback file.","Fichier de restauration invalide."
"Invalid sample type.","Type d’échantillon invalide."
"Invalid scope object","Portée de l’objet invalide"
"Invalid scope or scope id","Portée ou id de portée invalide"
"Invalid secure URL.","URL sécurisée invalide."
"Invalid sender data","Données de l’expéditeur invalide"
"Invalid session %1 value.","Valeur de session %1 invalide."
"Invalid shipping method","Méthode d’expédition invalide"
"Invalid signature","Signature invalide"
"Invalid source attribute value","Valeur source de l’attribut invalide"
"Invalid stock id: %1. Only default stock with id %2 allowed","ID stock invalide. Seul le stock par défaut possédant l’ID %2 est autorisé"
"Invalid stock item id: %1. Assigned stock item id is %2","ID stock invalide : %1. ID stock assigné : %2"
"Invalid stock item id: %1. Should be null or numeric value greater than 0","ID stock invalide : %1. Doit être nul ou une valeur numérique plus grande que 0"
"Invalid store parameter.","Paramètres boutique invalide"
"Invalid token to except","Exception d’authentification invalide"
"Invalid transaction ID.","Identifiant de transaction invalide."
"Invalid transactional email code: %1","Le code d’email transactionnel ""%1"" est invalide"
"Invalid type","Type invalide"
"Invalid type for value: ""%value"". Expected Type: ""%type"".","Type de valeur invalide : ""%value"". Type attendu : ""%type""."
"Invalid type of tax class ""%1""","%1 est un type de classe de taxe invalide"
"Invalid type of theme domain model ""%1""","Type du modèle de domaine du thème ""%1"" non valide"
"Invalid type supplied","Type invalide"
"Invalid user name or password","Nom d’utilisateur ou mot de passe invalide"
"Invalid value(s) for Qty to Ship","Quantité(s) à expédier invalide(s)"
"Invalid value for the node <slab_size>. Expected to be positive integer.","Valeur du nœud <slab_size> invalide. Nombre positif attendu."
"Invalid value in Store column (store does not exists?)","Valeur invalide dans la colonne ""Boutique"" (la boutique n’existe peut-être pas ?)"
